deltaH: 0.175781
Omega_M  Omega_Lambda   Likelihood
0.012500 0.440625 0.990891 
0.012500 0.445312 0.990748 
0.012500 0.450000 0.990604 
0.012500 0.454687 0.990458 
0.012500 0.459375 0.990311 
0.012500 0.464062 0.990162 
0.012500 0.468750 0.990013 
0.012500 0.473437 0.989861 
0.012500 0.478125 0.989709 
0.012500 0.482812 0.989555 
0.012500 0.487500 0.989399 
0.012500 0.492188 0.989242 
0.012500 0.496875 0.989084 
0.012500 0.501563 0.988924 
0.012500 0.506250 0.988763 
0.012500 0.510937 0.988601 
0.012500 0.515625 0.988437 
0.012500 0.520312 0.988271 
0.012500 0.525000 0.988104 
0.012500 0.529687 0.987936 
0.012500 0.534375 0.987766 
0.012500 0.539062 0.987594 
0.012500 0.543750 0.987421 
0.012500 0.548438 0.987247 
0.012500 0.553125 0.987071 
0.012500 0.557812 0.986893 
0.012500 0.562500 0.986714 
0.012500 0.567187 0.986533 
0.012500 0.571875 0.986351 
0.012500 0.576562 0.986167 
0.012500 0.581250 0.985982 
0.012500 0.585938 0.985795 
0.012500 0.590625 0.985606 
0.012500 0.595313 0.985416 
0.012500 0.600000 0.985225 
0.012500 0.604687 0.985031 
0.012500 0.609375 0.984836 
0.012500 0.614062 0.984640 
0.012500 0.618750 0.984442 
0.012500 0.623437 0.984242 
0.012500 0.628125 0.984040 
0.012500 0.632812 0.983837 
0.012500 0.637500 0.983632 
0.012500 0.642188 0.983425 
0.012500 0.646875 0.983217 
0.012500 0.651562 0.983007 
0.012500 0.656250 0.982795 
0.012500 0.660937 0.982582 
0.012500 0.665625 0.982367 
0.012500 0.670312 0.982150 
0.012500 0.675000 0.981931 
0.012500 0.679688 0.981711 
0.012500 0.684375 0.981488 
0.012500 0.689063 0.981264 
0.012500 0.693750 0.981039 
0.012500 0.698437 0.980811 
0.012500 0.703125 0.980582 
0.012500 0.707812 0.980350 
0.012500 0.712500 0.980117 
0.012500 0.717187 0.979882 
0.012500 0.721875 0.979645 
0.012500 0.726562 0.979407 
0.012500 0.731250 0.979166 
0.012500 0.735938 0.978924 
0.012500 0.740625 0.978679 
0.012500 0.745312 0.978433 
0.012500 0.750000 0.978185 
0.012500 0.754687 0.977935 
0.012500 0.759375 0.977683 
0.012500 0.764062 0.977428 
0.012500 0.768750 0.977172 
0.012500 0.773438 0.976914 
0.012500 0.778125 0.976654 
0.012500 0.782813 0.976392 
0.012500 0.787500 0.976128 
0.012500 0.792187 0.975862 
0.012500 0.796875 0.975594 
0.012500 0.801562 0.975324 
0.012500 0.806250 0.975051 
0.012500 0.810937 0.974777 
0.012500 0.815625 0.974500 
0.012500 0.820312 0.974222 
0.012500 0.825000 0.973941 
0.012500 0.829688 0.973658 
0.012500 0.834375 0.973373 
0.012500 0.839062 0.973086 
0.012500 0.843750 0.972797 
0.012500 0.848437 0.972505 
0.012500 0.853125 0.972211 
0.012500 0.857812 0.971915 
0.012500 0.862500 0.971617 
0.012500 0.867188 0.971317 
0.012500 0.871875 0.971014 
0.012500 0.876563 0.970709 
0.012500 0.881250 0.970402 
0.012500 0.885937 0.970092 
0.012500 0.890625 0.969780 
0.012500 0.895312 0.969466 
0.012500 0.900000 0.969149 
0.012500 0.904687 0.968831 
0.012500 0.909375 0.968509 
0.012500 0.914062 0.968185 
0.012500 0.918750 0.967859 
0.012500 0.923437 0.967531 
0.012500 0.928125 0.967199 
0.012500 0.932812 0.966866 
0.012500 0.937500 0.966530 
0.012500 0.942187 0.966191 
0.012500 0.946875 0.965850 
0.012500 0.951562 0.965507 
0.012500 0.956250 0.965161 
0.012500 0.960938 0.964812 
0.012500 0.965625 0.964461 
0.012500 0.970312 0.964107 
0.012500 0.975000 0.963750 
0.012500 0.979687 0.963391 
0.012500 0.984375 0.963029 
0.012500 0.989062 0.962665 
0.012500 0.993750 0.962298 
0.012500 0.998437 0.961928 
0.012500 1.003125 0.961555 
0.012500 1.007812 0.961180 
0.012500 1.012500 0.960802 
0.012500 1.017187 0.960421 
0.012500 1.021875 0.960037 
0.012500 1.026563 0.959651 
0.012500 1.031250 0.959261 
0.012500 1.035937 0.958869 
0.012500 1.040625 0.958474 
0.012500 1.045312 0.958076 
0.012500 1.050000 0.957675 
0.012500 1.054688 0.957270 
0.012500 1.059375 0.956864 
0.012500 1.064062 0.956453 
0.012500 1.068750 0.956040 
0.012500 1.073438 0.955624 
0.012500 1.078125 0.955205 
0.012500 1.082812 0.954783 
0.012500 1.087500 0.954357 
0.012500 1.092187 0.953929 
0.012500 1.096875 0.953497 
0.012500 1.101562 0.953062 
0.012500 1.106250 0.952624 
0.012500 1.110937 0.952183 
0.012500 1.115625 0.951738 
0.012500 1.120313 0.951290 
0.012500 1.125000 0.950839 
0.012500 1.129687 0.950384 
0.012500 1.134375 0.949926 
0.012500 1.139062 0.949465 
0.012500 1.143750 0.949000 
0.012500 1.148438 0.948532 
0.012500 1.153125 0.948060 
0.012500 1.157812 0.947585 
0.012500 1.162500 0.947106 
0.012500 1.167188 0.946623 
0.012500 1.171875 0.946137 
0.012500 1.176562 0.945648 
0.012500 1.181250 0.945154 
0.012500 1.185937 0.944657 
0.012500 1.190625 0.944156 
0.012500 1.195312 0.943652 
0.012500 1.200000 0.943143 
0.015625 0.004687 0.999101 
0.015625 0.009375 0.999059 
0.015625 0.014062 0.999017 
0.015625 0.018750 0.998975 
0.015625 0.023438 0.998931 
0.015625 0.028125 0.998886 
0.015625 0.032813 0.998841 
0.015625 0.037500 0.998795 
0.015625 0.042187 0.998747 
0.015625 0.046875 0.998699 
0.015625 0.051562 0.998650 
0.015625 0.056250 0.998600 
0.015625 0.060937 0.998549 
0.015625 0.065625 0.998497 
0.015625 0.070312 0.998445 
0.015625 0.075000 0.998391 
0.015625 0.079687 0.998336 
0.015625 0.084375 0.998281 
0.015625 0.089063 0.998224 
0.015625 0.093750 0.998167 
0.015625 0.098437 0.998109 
0.015625 0.103125 0.998049 
0.015625 0.107812 0.997989 
0.015625 0.112500 0.997928 
0.015625 0.117188 0.997866 
0.015625 0.121875 0.997803 
0.015625 0.126562 0.997738 
0.015625 0.131250 0.997673 
0.015625 0.135937 0.997607 
0.015625 0.140625 0.997540 
0.015625 0.145312 0.997472 
0.015625 0.150000 0.997403 
0.015625 0.154688 0.997333 
0.015625 0.159375 0.997262 
0.015625 0.164062 0.997190 
0.015625 0.168750 0.997117 
0.015625 0.173437 0.997043 
0.015625 0.178125 0.996968 
0.015625 0.182812 0.996892 
0.015625 0.187500 0.996815 
0.015625 0.192187 0.996737 
0.015625 0.196875 0.996657 
0.015625 0.201563 0.996577 
0.015625 0.206250 0.996496 
0.015625 0.210938 0.996413 
0.015625 0.215625 0.996330 
0.015625 0.220312 0.996245 
0.015625 0.225000 0.996160 
0.015625 0.229687 0.996073 
0.015625 0.234375 0.995986 
0.015625 0.239062 0.995897 
0.015625 0.243750 0.995807 
0.015625 0.248437 0.995716 
0.015625 0.253125 0.995624 
0.015625 0.257812 0.995531 
0.015625 0.262500 0.995436 
0.015625 0.267187 0.995341 
0.015625 0.271875 0.995244 
0.015625 0.276562 0.995147 
0.015625 0.281250 0.995048 
0.015625 0.285938 0.994948 
0.015625 0.290625 0.994847 
0.015625 0.295312 0.994744 
0.015625 0.300000 0.994641 
0.015625 0.304688 0.994537 
0.015625 0.309375 0.994431 
0.015625 0.314062 0.994324 
0.015625 0.318750 0.994216 
0.015625 0.323437 0.994107 
0.015625 0.328125 0.993996 
0.015625 0.332813 0.993885 
0.015625 0.337500 0.993772 
0.015625 0.342187 0.993658 
0.015625 0.346875 0.993542 
0.015625 0.351562 0.993426 
0.015625 0.356250 0.993308 
0.015625 0.360937 0.993189 
0.015625 0.365625 0.993069 
0.015625 0.370312 0.992948 
0.015625 0.375000 0.992825 
0.015625 0.379688 0.992701 
0.015625 0.384375 0.992576 
0.015625 0.389062 0.992450 
0.015625 0.393750 0.992322 
0.015625 0.398438 0.992193 
0.015625 0.403125 0.992062 
0.015625 0.407812 0.991931 
0.015625 0.412500 0.991798 
0.015625 0.417187 0.991664 
0.015625 0.421875 0.991528 
0.015625 0.426563 0.991392 
0.015625 0.431250 0.991253 
0.015625 0.435937 0.991114 
0.015625 0.440625 0.990973 
0.015625 0.445312 0.990831 
0.015625 0.450000 0.990688 
0.015625 0.454687 0.990543 
0.015625 0.459375 0.990396 
0.015625 0.464062 0.990249 
0.015625 0.468750 0.990100 
0.015625 0.473437 0.989949 
0.015625 0.478125 0.989798 
0.015625 0.482812 0.989644 
0.015625 0.487500 0.989490 
0.015625 0.492188 0.989334 
0.015625 0.496875 0.989176 
0.015625 0.501563 0.989018 
0.015625 0.506250 0.988857 
0.015625 0.510937 0.988696 
0.015625 0.515625 0.988532 
0.015625 0.520312 0.988368 
0.015625 0.525000 0.988201 
0.015625 0.529687 0.988034 
0.015625 0.534375 0.987865 
0.015625 0.539062 0.987694 
0.015625 0.543750 0.987522 
0.015625 0.548438 0.987348 
0.015625 0.553125 0.987173 
0.015625 0.557812 0.986997 
0.015625 0.562500 0.986819 
0.015625 0.567187 0.986639 
0.015625 0.571875 0.986458 
0.015625 0.576562 0.986275 
0.015625 0.581250 0.986090 
0.015625 0.585938 0.985904 
0.015625 0.590625 0.985717 
0.015625 0.595313 0.985528 
0.015625 0.600000 0.985337 
0.015625 0.604687 0.985144 
0.015625 0.609375 0.984950 
0.015625 0.614062 0.984755 
0.015625 0.618750 0.984558 
0.015625 0.623437 0.984359 
0.015625 0.628125 0.984158 
0.015625 0.632812 0.983956 
0.015625 0.637500 0.983752 
0.015625 0.642188 0.983546 
0.015625 0.646875 0.983339 
0.015625 0.651562 0.983130 
0.015625 0.656250 0.982919 
0.015625 0.660937 0.982707 
0.015625 0.665625 0.982493 
0.015625 0.670312 0.982277 
0.015625 0.675000 0.982059 
0.015625 0.679688 0.981840 
0.015625 0.684375 0.981619 
0.015625 0.689063 0.981396 
0.015625 0.693750 0.981171 
0.015625 0.698437 0.980944 
0.015625 0.703125 0.980716 
0.015625 0.707812 0.980486 
0.015625 0.712500 0.980254 
0.015625 0.717187 0.980020 
0.015625 0.721875 0.979784 
0.015625 0.726562 0.979547 
0.015625 0.731250 0.979307 
0.015625 0.735938 0.979066 
0.015625 0.740625 0.978823 
0.015625 0.745312 0.978578 
0.015625 0.750000 0.978330 
0.015625 0.754687 0.978081 
0.015625 0.759375 0.977831 
0.015625 0.764062 0.977578 
0.015625 0.768750 0.977323 
0.015625 0.773438 0.977066 
0.015625 0.778125 0.976807 
0.015625 0.782813 0.976546 
0.015625 0.787500 0.976283 
0.015625 0.792187 0.976018 
0.015625 0.796875 0.975751 
0.015625 0.801562 0.975482 
0.015625 0.806250 0.975211 
0.015625 0.810937 0.974938 
0.015625 0.815625 0.974663 
0.015625 0.820312 0.974386 
0.015625 0.825000 0.974106 
0.015625 0.829688 0.973825 
0.015625 0.834375 0.973541 
0.015625 0.839062 0.973255 
0.015625 0.843750 0.972967 
0.015625 0.848437 0.972677 
0.015625 0.853125 0.972384 
0.015625 0.857812 0.972090 
0.015625 0.862500 0.971793 
0.015625 0.867188 0.971494 
0.015625 0.871875 0.971192 
0.015625 0.876563 0.970889 
0.015625 0.881250 0.970583 
0.015625 0.885937 0.970274 
0.015625 0.890625 0.969964 
0.015625 0.895312 0.969651 
0.015625 0.900000 0.969336 
0.015625 0.904687 0.969018 
0.015625 0.909375 0.968698 
0.015625 0.914062 0.968376 
0.015625 0.918750 0.968051 
0.015625 0.923437 0.967724 
0.015625 0.928125 0.967394 
0.015625 0.932812 0.967062 
0.015625 0.937500 0.966728 
0.015625 0.942187 0.966391 
0.015625 0.946875 0.966051 
0.015625 0.951562 0.965709 
0.015625 0.956250 0.965365 
0.015625 0.960938 0.965017 
0.015625 0.965625 0.964668 
0.015625 0.970312 0.964315 
0.015625 0.975000 0.963961 
0.015625 0.979687 0.963603 
0.015625 0.984375 0.963243 
0.015625 0.989062 0.962880 
0.015625 0.993750 0.962514 
0.015625 0.998437 0.962146 
0.015625 1.003125 0.961775 
0.015625 1.007812 0.961401 
0.015625 1.012500 0.961025 
0.015625 1.017187 0.960646 
0.015625 1.021875 0.960264 
0.015625 1.026563 0.959879 
0.015625 1.031250 0.959491 
0.015625 1.035937 0.959100 
0.015625 1.040625 0.958707 
0.015625 1.045312 0.958311 
0.015625 1.050000 0.957911 
0.015625 1.054688 0.957509 
0.015625 1.059375 0.957104 
0.015625 1.064062 0.956696 
0.015625 1.068750 0.956284 
0.015625 1.073438 0.955870 
0.015625 1.078125 0.955453 
0.015625 1.082812 0.955032 
0.015625 1.087500 0.954609 
0.015625 1.092187 0.954182 
0.015625 1.096875 0.953752 
0.015625 1.101562 0.953319 
0.015625 1.106250 0.952883 
0.015625 1.110937 0.952444 
0.015625 1.115625 0.952001 
0.015625 1.120313 0.951555 
0.015625 1.125000 0.951106 
0.015625 1.129687 0.950653 
0.015625 1.134375 0.950197 
0.015625 1.139062 0.949738 
0.015625 1.143750 0.949275 
0.015625 1.148438 0.948809 
0.015625 1.153125 0.948339 
0.015625 1.157812 0.947866 
0.015625 1.162500 0.947389 
0.015625 1.167188 0.946909 
0.015625 1.171875 0.946425 
0.015625 1.176562 0.945937 
0.015625 1.181250 0.945446 
0.015625 1.185937 0.944951 
0.015625 1.190625 0.944453 
0.015625 1.195312 0.943950 
0.015625 1.200000 0.943444 
0.018750 0.004687 0.999123 
0.018750 0.009375 0.999083 
0.018750 0.014062 0.999041 
0.018750 0.018750 0.998999 
0.018750 0.023438 0.998956 
0.018750 0.028125 0.998911 
0.018750 0.032813 0.998866 
0.018750 0.037500 0.998821 
0.018750 0.042187 0.998774 
0.018750 0.046875 0.998726 
0.018750 0.051562 0.998678 
0.018750 0.056250 0.998628 
0.018750 0.060937 0.998578 
0.018750 0.065625 0.998527 
0.018750 0.070312 0.998474 
0.018750 0.075000 0.998421 
0.018750 0.079687 0.998367 
0.018750 0.084375 0.998312 
0.018750 0.089063 0.998256 
0.018750 0.093750 0.998200 
0.018750 0.098437 0.998142 
0.018750 0.103125 0.998083 
0.018750 0.107812 0.998023 
0.018750 0.112500 0.997963 
0.018750 0.117188 0.997901 
0.018750 0.121875 0.997839 
0.018750 0.126562 0.997775 
0.018750 0.131250 0.997711 
0.018750 0.135937 0.997645 
0.018750 0.140625 0.997579 
0.018750 0.145312 0.997511 
0.018750 0.150000 0.997443 
0.018750 0.154688 0.997373 
0.018750 0.159375 0.997303 
0.018750 0.164062 0.997231 
0.018750 0.168750 0.997159 
0.018750 0.173437 0.997086 
0.018750 0.178125 0.997011 
0.018750 0.182812 0.996935 
0.018750 0.187500 0.996859 
0.018750 0.192187 0.996781 
0.018750 0.196875 0.996703 
0.018750 0.201563 0.996623 
0.018750 0.206250 0.996543 
0.018750 0.210938 0.996461 
0.018750 0.215625 0.996378 
0.018750 0.220312 0.996294 
0.018750 0.225000 0.996209 
0.018750 0.229687 0.996123 
0.018750 0.234375 0.996036 
0.018750 0.239062 0.995948 
0.018750 0.243750 0.995859 
0.018750 0.248437 0.995768 
0.018750 0.253125 0.995677 
0.018750 0.257812 0.995584 
0.018750 0.262500 0.995491 
0.018750 0.267187 0.995396 
0.018750 0.271875 0.995300 
0.018750 0.276562 0.995203 
0.018750 0.281250 0.995105 
0.018750 0.285938 0.995006 
0.018750 0.290625 0.994905 
0.018750 0.295312 0.994804 
0.018750 0.300000 0.994701 
0.018750 0.304688 0.994597 
0.018750 0.309375 0.994492 
0.018750 0.314062 0.994386 
0.018750 0.318750 0.994278 
0.018750 0.323437 0.994170 
0.018750 0.328125 0.994060 
0.018750 0.332813 0.993949 
0.018750 0.337500 0.993837 
0.018750 0.342187 0.993724 
0.018750 0.346875 0.993609 
0.018750 0.351562 0.993494 
0.018750 0.356250 0.993377 
0.018750 0.360937 0.993258 
0.018750 0.365625 0.993139 
0.018750 0.370312 0.993018 
0.018750 0.375000 0.992896 
0.018750 0.379688 0.992773 
0.018750 0.384375 0.992649 
0.018750 0.389062 0.992523 
0.018750 0.393750 0.992396 
0.018750 0.398438 0.992268 
0.018750 0.403125 0.992138 
0.018750 0.407812 0.992007 
0.018750 0.412500 0.991875 
0.018750 0.417187 0.991742 
0.018750 0.421875 0.991607 
0.018750 0.426563 0.991471 
0.018750 0.431250 0.991334 
0.018750 0.435937 0.991195 
0.018750 0.440625 0.991055 
0.018750 0.445312 0.990914 
0.018750 0.450000 0.990771 
0.018750 0.454687 0.990627 
0.018750 0.459375 0.990482 
0.018750 0.464062 0.990335 
0.018750 0.468750 0.990187 
0.018750 0.473437 0.990037 
0.018750 0.478125 0.989886 
0.018750 0.482812 0.989734 
0.018750 0.487500 0.989580 
0.018750 0.492188 0.989425 
0.018750 0.496875 0.989268 
0.018750 0.501563 0.989110 
0.018750 0.506250 0.988951 
0.018750 0.510937 0.988790 
0.018750 0.515625 0.988628 
0.018750 0.520312 0.988464 
0.018750 0.525000 0.988298 
0.018750 0.529687 0.988132 
0.018750 0.534375 0.987963 
0.018750 0.539062 0.987794 
0.018750 0.543750 0.987623 
0.018750 0.548438 0.987450 
0.018750 0.553125 0.987276 
0.018750 0.557812 0.987100 
0.018750 0.562500 0.986923 
0.018750 0.567187 0.986744 
0.018750 0.571875 0.986563 
0.018750 0.576562 0.986382 
0.018750 0.581250 0.986198 
0.018750 0.585938 0.986013 
0.018750 0.590625 0.985826 
0.018750 0.595313 0.985638 
0.018750 0.600000 0.985448 
0.018750 0.604687 0.985257 
0.018750 0.609375 0.985064 
0.018750 0.614062 0.984869 
0.018750 0.618750 0.984673 
0.018750 0.623437 0.984475 
0.018750 0.628125 0.984276 
0.018750 0.632812 0.984074 
0.018750 0.637500 0.983871 
0.018750 0.642188 0.983667 
0.018750 0.646875 0.983460 
0.018750 0.651562 0.983252 
0.018750 0.656250 0.983043 
0.018750 0.660937 0.982831 
0.018750 0.665625 0.982618 
0.018750 0.670312 0.982403 
0.018750 0.675000 0.982187 
0.018750 0.679688 0.981968 
0.018750 0.684375 0.981748 
0.018750 0.689063 0.981526 
0.018750 0.693750 0.981303 
0.018750 0.698437 0.981077 
0.018750 0.703125 0.980850 
0.018750 0.707812 0.980621 
0.018750 0.712500 0.980390 
0.018750 0.717187 0.980157 
0.018750 0.721875 0.979923 
0.018750 0.726562 0.979686 
0.018750 0.731250 0.979448 
0.018750 0.735938 0.979207 
0.018750 0.740625 0.978965 
0.018750 0.745312 0.978721 
0.018750 0.750000 0.978475 
0.018750 0.754687 0.978228 
0.018750 0.759375 0.977978 
0.018750 0.764062 0.977726 
0.018750 0.768750 0.977472 
0.018750 0.773438 0.977217 
0.018750 0.778125 0.976959 
0.018750 0.782813 0.976699 
0.018750 0.787500 0.976438 
0.018750 0.792187 0.976174 
0.018750 0.796875 0.975908 
0.018750 0.801562 0.975640 
0.018750 0.806250 0.975371 
0.018750 0.810937 0.975099 
0.018750 0.815625 0.974825 
0.018750 0.820312 0.974549 
0.018750 0.825000 0.974270 
0.018750 0.829688 0.973990 
0.018750 0.834375 0.973708 
0.018750 0.839062 0.973423 
0.018750 0.843750 0.973136 
0.018750 0.848437 0.972847 
0.018750 0.853125 0.972556 
0.018750 0.857812 0.972263 
0.018750 0.862500 0.971967 
0.018750 0.867188 0.971669 
0.018750 0.871875 0.971370 
0.018750 0.876563 0.971067 
0.018750 0.881250 0.970763 
0.018750 0.885937 0.970456 
0.018750 0.890625 0.970147 
0.018750 0.895312 0.969835 
0.018750 0.900000 0.969521 
0.018750 0.904687 0.969205 
0.018750 0.909375 0.968887 
0.018750 0.914062 0.968566 
0.018750 0.918750 0.968242 
0.018750 0.923437 0.967917 
0.018750 0.928125 0.967588 
0.018750 0.932812 0.967258 
0.018750 0.937500 0.966925 
0.018750 0.942187 0.966589 
0.018750 0.946875 0.966251 
0.018750 0.951562 0.965911 
0.018750 0.956250 0.965568 
0.018750 0.960938 0.965222 
0.018750 0.965625 0.964874 
0.018750 0.970312 0.964523 
0.018750 0.975000 0.964170 
0.018750 0.979687 0.963814 
0.018750 0.984375 0.963455 
0.018750 0.989062 0.963094 
0.018750 0.993750 0.962730 
0.018750 0.998437 0.962363 
0.018750 1.003125 0.961994 
0.018750 1.007812 0.961622 
0.018750 1.012500 0.961247 
0.018750 1.017187 0.960869 
0.018750 1.021875 0.960489 
0.018750 1.026563 0.960106 
0.018750 1.031250 0.959720 
0.018750 1.035937 0.959331 
0.018750 1.040625 0.958939 
0.018750 1.045312 0.958544 
0.018750 1.050000 0.958147 
0.018750 1.054688 0.957746 
0.018750 1.059375 0.957343 
0.018750 1.064062 0.956936 
0.018750 1.068750 0.956527 
0.018750 1.073438 0.956115 
0.018750 1.078125 0.955699 
0.018750 1.082812 0.955281 
0.018750 1.087500 0.954859 
0.018750 1.092187 0.954434 
0.018750 1.096875 0.954006 
0.018750 1.101562 0.953575 
0.018750 1.106250 0.953141 
0.018750 1.110937 0.952703 
0.018750 1.115625 0.952262 
0.018750 1.120313 0.951818 
0.018750 1.125000 0.951371 
0.018750 1.129687 0.950921 
0.018750 1.134375 0.950467 
0.018750 1.139062 0.950009 
0.018750 1.143750 0.949548 
0.018750 1.148438 0.949084 
0.018750 1.153125 0.948617 
0.018750 1.157812 0.948146 
0.018750 1.162500 0.947671 
0.018750 1.167188 0.947193 
0.018750 1.171875 0.946711 
0.018750 1.176562 0.946226 
0.018750 1.181250 0.945737 
0.018750 1.185937 0.945244 
0.018750 1.190625 0.944748 
0.018750 1.195312 0.944248 
0.018750 1.200000 0.943744 
0.021875 0.004687 0.999145 
0.021875 0.009375 0.999105 
0.021875 0.014062 0.999064 
0.021875 0.018750 0.999023 
0.021875 0.023438 0.998980 
0.021875 0.028125 0.998936 
0.021875 0.032813 0.998892 
0.021875 0.037500 0.998846 
0.021875 0.042187 0.998800 
0.021875 0.046875 0.998753 
0.021875 0.051562 0.998705 
0.021875 0.056250 0.998656 
0.021875 0.060937 0.998606 
0.021875 0.065625 0.998556 
0.021875 0.070312 0.998504 
0.021875 0.075000 0.998451 
0.021875 0.079687 0.998398 
0.021875 0.084375 0.998344 
0.021875 0.089063 0.998288 
0.021875 0.093750 0.998232 
0.021875 0.098437 0.998175 
0.021875 0.103125 0.998116 
0.021875 0.107812 0.998057 
0.021875 0.112500 0.997997 
0.021875 0.117188 0.997936 
0.021875 0.121875 0.997874 
0.021875 0.126562 0.997811 
0.021875 0.131250 0.997747 
0.021875 0.135937 0.997683 
0.021875 0.140625 0.997617 
0.021875 0.145312 0.997550 
0.021875 0.150000 0.997482 
0.021875 0.154688 0.997413 
0.021875 0.159375 0.997343 
0.021875 0.164062 0.997272 
0.021875 0.168750 0.997200 
0.021875 0.173437 0.997128 
0.021875 0.178125 0.997054 
0.021875 0.182812 0.996979 
0.021875 0.187500 0.996903 
0.021875 0.192187 0.996826 
0.021875 0.196875 0.996748 
0.021875 0.201563 0.996669 
0.021875 0.206250 0.996589 
0.021875 0.210938 0.996508 
0.021875 0.215625 0.996426 
0.021875 0.220312 0.996342 
0.021875 0.225000 0.996258 
0.021875 0.229687 0.996173 
0.021875 0.234375 0.996086 
0.021875 0.239062 0.995999 
0.021875 0.243750 0.995910 
0.021875 0.248437 0.995820 
0.021875 0.253125 0.995730 
0.021875 0.257812 0.995638 
0.021875 0.262500 0.995545 
0.021875 0.267187 0.995451 
0.021875 0.271875 0.995355 
0.021875 0.276562 0.995259 
0.021875 0.281250 0.995162 
0.021875 0.285938 0.995063 
0.021875 0.290625 0.994963 
0.021875 0.295312 0.994862 
0.021875 0.300000 0.994760 
0.021875 0.304688 0.994657 
0.021875 0.309375 0.994553 
0.021875 0.314062 0.994447 
0.021875 0.318750 0.994341 
0.021875 0.323437 0.994233 
