deltaH: 0.175781
0.181250 0.515625 0.992910 
0.181250 0.525000 0.992665 
0.181250 0.534375 0.992414 
0.181250 0.543750 0.992158 
0.181250 0.553125 0.991897 
0.181250 0.562500 0.991631 
0.181250 0.571875 0.991360 
0.181250 0.581250 0.991083 
0.181250 0.590625 0.990801 
0.181250 0.600000 0.990514 
0.181250 0.609375 0.990221 
0.181250 0.618750 0.989922 
0.181250 0.628125 0.989618 
0.181250 0.637500 0.989309 
0.181250 0.646875 0.988994 
0.181250 0.656250 0.988673 
0.181250 0.665625 0.988346 
0.181250 0.675000 0.988014 
0.181250 0.684375 0.987675 
0.181250 0.693750 0.987330 
0.181250 0.703125 0.986980 
0.181250 0.712500 0.986623 
0.181250 0.721875 0.986260 
0.181250 0.731250 0.985891 
0.181250 0.740625 0.985516 
0.181250 0.750000 0.985134 
0.181250 0.759375 0.984746 
0.181250 0.768750 0.984351 
0.181250 0.778125 0.983950 
0.181250 0.787500 0.983542 
0.181250 0.796875 0.983127 
0.181250 0.806250 0.982705 
0.181250 0.815625 0.982277 
0.181250 0.825000 0.981841 
0.181250 0.834375 0.981399 
0.181250 0.843750 0.980949 
0.181250 0.853125 0.980492 
0.181250 0.862500 0.980028 
0.181250 0.871875 0.979557 
0.181250 0.881250 0.979078 
0.181250 0.890625 0.978591 
0.181250 0.900000 0.978097 
0.181250 0.909375 0.977595 
0.181250 0.918750 0.977085 
0.181250 0.928125 0.976567 
0.181250 0.937500 0.976042 
0.181250 0.946875 0.975508 
0.181250 0.956250 0.974966 
0.181250 0.965625 0.974415 
0.181250 0.975000 0.973856 
0.181250 0.984375 0.973289 
0.181250 0.993750 0.972713 
0.181250 1.003125 0.972128 
0.181250 1.012500 0.971535 
0.181250 1.021875 0.970932 
0.181250 1.031250 0.970320 
0.181250 1.040625 0.969700 
0.181250 1.050000 0.969069 
0.181250 1.059375 0.968430 
0.181250 1.068750 0.967781 
0.181250 1.078125 0.967122 
0.181250 1.087500 0.966453 
0.181250 1.096875 0.965774 
0.181250 1.106250 0.965086 
0.181250 1.115625 0.964387 
0.181250 1.125000 0.963677 
0.181250 1.134375 0.962958 
0.181250 1.143750 0.962227 
0.181250 1.153125 0.961486 
0.181250 1.162500 0.960733 
0.181250 1.171875 0.959970 
0.181250 1.181250 0.959195 
0.181250 1.190625 0.958409 
0.181250 1.200000 0.957611 
0.187500 0.009375 0.999894 
0.187500 0.018750 0.999862 
0.187500 0.028125 0.999827 
0.187500 0.037500 0.999789 
0.187500 0.046875 0.999748 
0.187500 0.056250 0.999704 
0.187500 0.065625 0.999657 
0.187500 0.075000 0.999606 
0.187500 0.084375 0.999552 
0.187500 0.093750 0.999495 
0.187500 0.103125 0.999435 
0.187500 0.112500 0.999371 
0.187500 0.121875 0.999304 
0.187500 0.131250 0.999234 
0.187500 0.140625 0.999160 
0.187500 0.150000 0.999083 
0.187500 0.159375 0.999003 
0.187500 0.168750 0.998918 
0.187500 0.178125 0.998831 
0.187500 0.187500 0.998740 
0.187500 0.196875 0.998645 
0.187500 0.206250 0.998547 
0.187500 0.215625 0.998445 
0.187500 0.225000 0.998339 
0.187500 0.234375 0.998230 
0.187500 0.243750 0.998117 
0.187500 0.253125 0.998000 
0.187500 0.262500 0.997880 
0.187500 0.271875 0.997755 
0.187500 0.281250 0.997627 
0.187500 0.290625 0.997495 
0.187500 0.300000 0.997359 
0.187500 0.309375 0.997219 
0.187500 0.318750 0.997075 
0.187500 0.328125 0.996926 
0.187500 0.337500 0.996774 
0.187500 0.346875 0.996618 
0.187500 0.356250 0.996457 
0.187500 0.365625 0.996292 
0.187500 0.375000 0.996123 
0.187500 0.384375 0.995950 
0.187500 0.393750 0.995772 
0.187500 0.403125 0.995590 
0.187500 0.412500 0.995404 
0.187500 0.421875 0.995213 
0.187500 0.431250 0.995018 
0.187500 0.440625 0.994818 
0.187500 0.450000 0.994613 
0.187500 0.459375 0.994404 
0.187500 0.468750 0.994190 
0.187500 0.478125 0.993972 
0.187500 0.487500 0.993749 
0.187500 0.496875 0.993521 
0.187500 0.506250 0.993288 
0.187500 0.515625 0.993050 
0.187500 0.525000 0.992807 
0.187500 0.534375 0.992559 
0.187500 0.543750 0.992307 
0.187500 0.553125 0.992049 
0.187500 0.562500 0.991786 
0.187500 0.571875 0.991517 
0.187500 0.581250 0.991244 
0.187500 0.590625 0.990965 
0.187500 0.600000 0.990681 
0.187500 0.609375 0.990391 
0.187500 0.618750 0.990096 
0.187500 0.628125 0.989796 
0.187500 0.637500 0.989490 
0.187500 0.646875 0.989178 
0.187500 0.656250 0.988860 
0.187500 0.665625 0.988537 
0.187500 0.675000 0.988208 
0.187500 0.684375 0.987873 
0.187500 0.693750 0.987532 
0.187500 0.703125 0.987185 
0.187500 0.712500 0.986832 
0.187500 0.721875 0.986473 
0.187500 0.731250 0.986107 
0.187500 0.740625 0.985736 
0.187500 0.750000 0.985358 
0.187500 0.759375 0.984973 
0.187500 0.768750 0.984582 
0.187500 0.778125 0.984185 
0.187500 0.787500 0.983781 
0.187500 0.796875 0.983370 
0.187500 0.806250 0.982953 
0.187500 0.815625 0.982528 
0.187500 0.825000 0.982097 
0.187500 0.834375 0.981659 
0.187500 0.843750 0.981213 
0.187500 0.853125 0.980761 
0.187500 0.862500 0.980301 
0.187500 0.871875 0.979834 
0.187500 0.881250 0.979359 
0.187500 0.890625 0.978877 
0.187500 0.900000 0.978387 
0.187500 0.909375 0.977890 
0.187500 0.918750 0.977385 
0.187500 0.928125 0.976872 
0.187500 0.937500 0.976351 
0.187500 0.946875 0.975822 
0.187500 0.956250 0.975285 
0.187500 0.965625 0.974739 
0.187500 0.975000 0.974185 
0.187500 0.984375 0.973623 
0.187500 0.993750 0.973052 
0.187500 1.003125 0.972473 
0.187500 1.012500 0.971884 
0.187500 1.021875 0.971287 
0.187500 1.031250 0.970681 
0.187500 1.040625 0.970066 
0.187500 1.050000 0.969441 
0.187500 1.059375 0.968807 
0.187500 1.068750 0.968164 
0.187500 1.078125 0.967510 
0.187500 1.087500 0.966848 
0.187500 1.096875 0.966175 
0.187500 1.106250 0.965492 
0.187500 1.115625 0.964799 
0.187500 1.125000 0.964096 
0.187500 1.134375 0.963383 
0.187500 1.143750 0.962659 
0.187500 1.153125 0.961924 
0.187500 1.162500 0.961178 
0.187500 1.171875 0.960421 
0.187500 1.181250 0.959653 
0.187500 1.190625 0.958874 
0.187500 1.200000 0.958083 
0.193750 0.009375 0.999909 
0.193750 0.018750 0.999879 
0.193750 0.028125 0.999845 
0.193750 0.037500 0.999809 
0.193750 0.046875 0.999770 
0.193750 0.056250 0.999728 
0.193750 0.065625 0.999682 
0.193750 0.075000 0.999633 
0.193750 0.084375 0.999581 
0.193750 0.093750 0.999526 
0.193750 0.103125 0.999468 
0.193750 0.112500 0.999406 
0.193750 0.121875 0.999341 
0.193750 0.131250 0.999273 
0.193750 0.140625 0.999201 
0.193750 0.150000 0.999126 
0.193750 0.159375 0.999047 
0.193750 0.168750 0.998965 
0.193750 0.178125 0.998880 
0.193750 0.187500 0.998791 
0.193750 0.196875 0.998698 
0.193750 0.206250 0.998602 
0.193750 0.215625 0.998503 
0.193750 0.225000 0.998399 
0.193750 0.234375 0.998292 
0.193750 0.243750 0.998181 
0.193750 0.253125 0.998067 
0.193750 0.262500 0.997948 
0.193750 0.271875 0.997826 
0.193750 0.281250 0.997700 
0.193750 0.290625 0.997570 
0.193750 0.300000 0.997436 
0.193750 0.309375 0.997299 
0.193750 0.318750 0.997157 
0.193750 0.328125 0.997011 
0.193750 0.337500 0.996861 
0.193750 0.346875 0.996707 
0.193750 0.356250 0.996549 
0.193750 0.365625 0.996387 
0.193750 0.375000 0.996220 
0.193750 0.384375 0.996050 
0.193750 0.393750 0.995875 
0.193750 0.403125 0.995695 
0.193750 0.412500 0.995511 
0.193750 0.421875 0.995323 
0.193750 0.431250 0.995130 
0.193750 0.440625 0.994933 
0.193750 0.450000 0.994731 
0.193750 0.459375 0.994525 
0.193750 0.468750 0.994314 
0.193750 0.478125 0.994098 
0.193750 0.487500 0.993878 
0.193750 0.496875 0.993653 
0.193750 0.506250 0.993423 
0.193750 0.515625 0.993188 
0.193750 0.525000 0.992948 
0.193750 0.534375 0.992703 
0.193750 0.543750 0.992453 
0.193750 0.553125 0.992199 
0.193750 0.562500 0.991939 
0.193750 0.571875 0.991673 
0.193750 0.581250 0.991403 
0.193750 0.590625 0.991127 
0.193750 0.600000 0.990846 
0.193750 0.609375 0.990560 
0.193750 0.618750 0.990268 
0.193750 0.628125 0.989971 
0.193750 0.637500 0.989668 
0.193750 0.646875 0.989360 
0.193750 0.656250 0.989045 
0.193750 0.665625 0.988726 
0.193750 0.675000 0.988400 
0.193750 0.684375 0.988068 
0.193750 0.693750 0.987731 
0.193750 0.703125 0.987388 
0.193750 0.712500 0.987038 
0.193750 0.721875 0.986683 
0.193750 0.731250 0.986321 
0.193750 0.740625 0.985953 
0.193750 0.750000 0.985579 
0.193750 0.759375 0.985198 
0.193750 0.768750 0.984811 
0.193750 0.778125 0.984418 
0.193750 0.787500 0.984018 
0.193750 0.796875 0.983611 
0.193750 0.806250 0.983197 
0.193750 0.815625 0.982777 
0.193750 0.825000 0.982350 
0.193750 0.834375 0.981916 
0.193750 0.843750 0.981474 
0.193750 0.853125 0.981026 
0.193750 0.862500 0.980571 
0.193750 0.871875 0.980108 
0.193750 0.881250 0.979638 
0.193750 0.890625 0.979160 
0.193750 0.900000 0.978675 
0.193750 0.909375 0.978182 
0.193750 0.918750 0.977682 
0.193750 0.928125 0.977173 
0.193750 0.937500 0.976657 
0.193750 0.946875 0.976133 
0.193750 0.956250 0.975601 
0.193750 0.965625 0.975060 
0.193750 0.975000 0.974511 
0.193750 0.984375 0.973954 
0.193750 0.993750 0.973388 
0.193750 1.003125 0.972814 
0.193750 1.012500 0.972231 
0.193750 1.021875 0.971639 
0.193750 1.031250 0.971038 
0.193750 1.040625 0.970428 
0.193750 1.050000 0.969809 
0.193750 1.059375 0.969181 
0.193750 1.068750 0.968543 
0.193750 1.078125 0.967896 
0.193750 1.087500 0.967239 
0.193750 1.096875 0.966572 
0.193750 1.106250 0.965895 
0.193750 1.115625 0.965208 
0.193750 1.125000 0.964512 
0.193750 1.134375 0.963804 
0.193750 1.143750 0.963086 
0.193750 1.153125 0.962358 
0.193750 1.162500 0.961619 
0.193750 1.171875 0.960869 
0.193750 1.181250 0.960107 
0.193750 1.190625 0.959335 
0.193750 1.200000 0.958551 
0.200000 0.009375 0.999922 
0.200000 0.018750 0.999894 
0.200000 0.028125 0.999862 
0.200000 0.037500 0.999828 
0.200000 0.046875 0.999790 
0.200000 0.056250 0.999750 
0.200000 0.065625 0.999706 
0.200000 0.075000 0.999659 
0.200000 0.084375 0.999609 
0.200000 0.093750 0.999556 
0.200000 0.103125 0.999500 
0.200000 0.112500 0.999440 
0.200000 0.121875 0.999377 
0.200000 0.131250 0.999310 
0.200000 0.140625 0.999241 
0.200000 0.150000 0.999168 
0.200000 0.159375 0.999091 
0.200000 0.168750 0.999011 
0.200000 0.178125 0.998928 
0.200000 0.187500 0.998841 
0.200000 0.196875 0.998750 
0.200000 0.206250 0.998656 
0.200000 0.215625 0.998559 
0.200000 0.225000 0.998457 
0.200000 0.234375 0.998353 
0.200000 0.243750 0.998244 
0.200000 0.253125 0.998132 
0.200000 0.262500 0.998015 
0.200000 0.271875 0.997896 
0.200000 0.281250 0.997772 
0.200000 0.290625 0.997644 
0.200000 0.300000 0.997513 
0.200000 0.309375 0.997377 
0.200000 0.318750 0.997238 
0.200000 0.328125 0.997095 
0.200000 0.337500 0.996947 
0.200000 0.346875 0.996796 
0.200000 0.356250 0.996640 
0.200000 0.365625 0.996480 
0.200000 0.375000 0.996316 
0.200000 0.384375 0.996148 
0.200000 0.393750 0.995975 
0.200000 0.403125 0.995798 
0.200000 0.412500 0.995617 
0.200000 0.421875 0.995432 
0.200000 0.431250 0.995242 
0.200000 0.440625 0.995047 
0.200000 0.450000 0.994848 
0.200000 0.459375 0.994644 
0.200000 0.468750 0.994436 
0.200000 0.478125 0.994223 
0.200000 0.487500 0.994006 
0.200000 0.496875 0.993783 
0.200000 0.506250 0.993556 
0.200000 0.515625 0.993324 
0.200000 0.525000 0.993087 
0.200000 0.534375 0.992845 
0.200000 0.543750 0.992599 
0.200000 0.553125 0.992347 
0.200000 0.562500 0.992090 
0.200000 0.571875 0.991828 
0.200000 0.581250 0.991560 
0.200000 0.590625 0.991288 
0.200000 0.600000 0.991010 
0.200000 0.609375 0.990727 
0.200000 0.618750 0.990438 
0.200000 0.628125 0.990144 
0.200000 0.637500 0.989844 
0.200000 0.646875 0.989539 
0.200000 0.656250 0.989229 
0.200000 0.665625 0.988912 
0.200000 0.675000 0.988590 
0.200000 0.684375 0.988262 
0.200000 0.693750 0.987928 
0.200000 0.703125 0.987588 
0.200000 0.712500 0.987242 
0.200000 0.721875 0.986891 
0.200000 0.731250 0.986533 
0.200000 0.740625 0.986168 
0.200000 0.750000 0.985798 
0.200000 0.759375 0.985421 
0.200000 0.768750 0.985038 
0.200000 0.778125 0.984648 
0.200000 0.787500 0.984252 
0.200000 0.796875 0.983849 
0.200000 0.806250 0.983440 
0.200000 0.815625 0.983023 
0.200000 0.825000 0.982600 
0.200000 0.834375 0.982170 
0.200000 0.843750 0.981733 
0.200000 0.853125 0.981289 
0.200000 0.862500 0.980838 
0.200000 0.871875 0.980380 
0.200000 0.881250 0.979914 
0.200000 0.890625 0.979441 
0.200000 0.900000 0.978960 
0.200000 0.909375 0.978472 
0.200000 0.918750 0.977976 
0.200000 0.928125 0.977472 
0.200000 0.937500 0.976961 
0.200000 0.946875 0.976441 
0.200000 0.956250 0.975914 
0.200000 0.965625 0.975378 
0.200000 0.975000 0.974834 
0.200000 0.984375 0.974282 
0.200000 0.993750 0.973721 
0.200000 1.003125 0.973152 
0.200000 1.012500 0.972574 
0.200000 1.021875 0.971988 
0.200000 1.031250 0.971392 
0.200000 1.040625 0.970788 
0.200000 1.050000 0.970174 
0.200000 1.059375 0.969551 
0.200000 1.068750 0.968919 
0.200000 1.078125 0.968277 
0.200000 1.087500 0.967626 
0.200000 1.096875 0.966965 
0.200000 1.106250 0.966295 
0.200000 1.115625 0.965614 
0.200000 1.125000 0.964923 
0.200000 1.134375 0.964222 
0.200000 1.143750 0.963510 
0.200000 1.153125 0.962788 
0.200000 1.162500 0.962056 
0.200000 1.171875 0.961312 
0.200000 1.181250 0.960557 
0.200000 1.190625 0.959792 
0.200000 1.200000 0.959015 
0.206250 0.009375 0.999934 
0.206250 0.018750 0.999908 
0.206250 0.028125 0.999878 
0.206250 0.037500 0.999845 
0.206250 0.046875 0.999810 
0.206250 0.056250 0.999771 
0.206250 0.065625 0.999729 
0.206250 0.075000 0.999684 
0.206250 0.084375 0.999636 
0.206250 0.093750 0.999585 
0.206250 0.103125 0.999530 
0.206250 0.112500 0.999472 
0.206250 0.121875 0.999411 
0.206250 0.131250 0.999347 
0.206250 0.140625 0.999279 
0.206250 0.150000 0.999208 
0.206250 0.159375 0.999134 
0.206250 0.168750 0.999056 
0.206250 0.178125 0.998974 
0.206250 0.187500 0.998889 
0.206250 0.196875 0.998801 
0.206250 0.206250 0.998709 
0.206250 0.215625 0.998614 
0.206250 0.225000 0.998515 
0.206250 0.234375 0.998412 
0.206250 0.243750 0.998305 
0.206250 0.253125 0.998195 
0.206250 0.262500 0.998081 
0.206250 0.271875 0.997964 
0.206250 0.281250 0.997842 
0.206250 0.290625 0.997717 
0.206250 0.300000 0.997588 
0.206250 0.309375 0.997455 
0.206250 0.318750 0.997318 
0.206250 0.328125 0.997177 
0.206250 0.337500 0.997032 
0.206250 0.346875 0.996882 
0.206250 0.356250 0.996729 
0.206250 0.365625 0.996572 
0.206250 0.375000 0.996410 
0.206250 0.384375 0.996245 
0.206250 0.393750 0.996075 
0.206250 0.403125 0.995900 
0.206250 0.412500 0.995722 
0.206250 0.421875 0.995539 
0.206250 0.431250 0.995351 
0.206250 0.440625 0.995159 
0.206250 0.450000 0.994963 
0.206250 0.459375 0.994762 
0.206250 0.468750 0.994557 
0.206250 0.478125 0.994346 
0.206250 0.487500 0.994132 
0.206250 0.496875 0.993912 
0.206250 0.506250 0.993688 
0.206250 0.515625 0.993459 
0.206250 0.525000 0.993225 
0.206250 0.534375 0.992986 
0.206250 0.543750 0.992742 
0.206250 0.553125 0.992493 
0.206250 0.562500 0.992239 
0.206250 0.571875 0.991980 
0.206250 0.581250 0.991716 
0.206250 0.590625 0.991446 
0.206250 0.600000 0.991172 
0.206250 0.609375 0.990892 
0.206250 0.618750 0.990606 
0.206250 0.628125 0.990315 
0.206250 0.637500 0.990019 
0.206250 0.646875 0.989717 
0.206250 0.656250 0.989410 
0.206250 0.665625 0.989097 
0.206250 0.675000 0.988778 
0.206250 0.684375 0.988453 
0.206250 0.693750 0.988123 
0.206250 0.703125 0.987787 
0.206250 0.712500 0.987444 
0.206250 0.721875 0.987096 
0.206250 0.731250 0.986742 
0.206250 0.740625 0.986381 
0.206250 0.750000 0.986014 
0.206250 0.759375 0.985641 
0.206250 0.768750 0.985262 
0.206250 0.778125 0.984876 
0.206250 0.787500 0.984484 
0.206250 0.796875 0.984085 
0.206250 0.806250 0.983680 
0.206250 0.815625 0.983267 
0.206250 0.825000 0.982848 
0.206250 0.834375 0.982422 
0.206250 0.843750 0.981990 
0.206250 0.853125 0.981550 
0.206250 0.862500 0.981103 
0.206250 0.871875 0.980649 
0.206250 0.881250 0.980187 
0.206250 0.890625 0.979718 
0.206250 0.900000 0.979242 
0.206250 0.909375 0.978759 
0.206250 0.918750 0.978267 
0.206250 0.928125 0.977768 
0.206250 0.937500 0.977261 
0.206250 0.946875 0.976747 
0.206250 0.956250 0.976224 
0.206250 0.965625 0.975693 
0.206250 0.975000 0.975154 
0.206250 0.984375 0.974607 
0.206250 0.993750 0.974051 
0.206250 1.003125 0.973487 
0.206250 1.012500 0.972915 
0.206250 1.021875 0.972333 
0.206250 1.031250 0.971743 
0.206250 1.040625 0.971144 
0.206250 1.050000 0.970536 
0.206250 1.059375 0.969918 
0.206250 1.068750 0.969292 
0.206250 1.078125 0.968656 
0.206250 1.087500 0.968010 
0.206250 1.096875 0.967355 
0.206250 1.106250 0.966690 
0.206250 1.115625 0.966016 
0.206250 1.125000 0.965331 
0.206250 1.134375 0.964636 
0.206250 1.143750 0.963931 
0.206250 1.153125 0.963215 
0.206250 1.162500 0.962489 
0.206250 1.171875 0.961751 
0.206250 1.181250 0.961004 
0.206250 1.190625 0.960244 
0.206250 1.200000 0.959474 
0.212500 0.009375 0.999945 
0.212500 0.018750 0.999921 
0.212500 0.028125 0.999893 
0.212500 0.037500 0.999862 
0.212500 0.046875 0.999828 
0.212500 0.056250 0.999791 
0.212500 0.065625 0.999751 
0.212500 0.075000 0.999708 
0.212500 0.084375 0.999662 
0.212500 0.093750 0.999612 
0.212500 0.103125 0.999560 
0.212500 0.112500 0.999504 
0.212500 0.121875 0.999445 
0.212500 0.131250 0.999382 
0.212500 0.140625 0.999316 
0.212500 0.150000 0.999247 
0.212500 0.159375 0.999175 
0.212500 0.168750 0.999099 
0.212500 0.178125 0.999020 
0.212500 0.187500 0.998937 
0.212500 0.196875 0.998850 
0.212500 0.206250 0.998761 
0.212500 0.215625 0.998667 
0.212500 0.225000 0.998570 
0.212500 0.234375 0.998470 
0.212500 0.243750 0.998365 
0.212500 0.253125 0.998258 
0.212500 0.262500 0.998146 
0.212500 0.271875 0.998030 
0.212500 0.281250 0.997911 
0.212500 0.290625 0.997788 
0.212500 0.300000 0.997661 
0.212500 0.309375 0.997531 
0.212500 0.318750 0.997396 
0.212500 0.328125 0.997257 
0.212500 0.337500 0.997114 
0.212500 0.346875 0.996968 
0.212500 0.356250 0.996817 
0.212500 0.365625 0.996662 
0.212500 0.375000 0.996503 
0.212500 0.384375 0.996340 
0.212500 0.393750 0.996172 
0.212500 0.403125 0.996001 
0.212500 0.412500 0.995824 
0.212500 0.421875 0.995644 
0.212500 0.431250 0.995459 
0.212500 0.440625 0.995270 
0.212500 0.450000 0.995076 
0.212500 0.459375 0.994878 
0.212500 0.468750 0.994675 
0.212500 0.478125 0.994468 
0.212500 0.487500 0.994256 
0.212500 0.496875 0.994039 
0.212500 0.506250 0.993818 
0.212500 0.515625 0.993591 
0.212500 0.525000 0.993360 
0.212500 0.534375 0.993124 
0.212500 0.543750 0.992883 
0.212500 0.553125 0.992637 
0.212500 0.562500 0.992386 
0.212500 0.571875 0.992130 
0.212500 0.581250 0.991869 
0.212500 0.590625 0.991603 
0.212500 0.600000 0.991331 
0.212500 0.609375 0.991055 
0.212500 0.618750 0.990772 
0.212500 0.628125 0.990485 
0.212500 0.637500 0.990192 
0.212500 0.646875 0.989893 
0.212500 0.656250 0.989589 
0.212500 0.665625 0.989279 
0.212500 0.675000 0.988964 
0.212500 0.684375 0.988643 
0.212500 0.693750 0.988316 
0.212500 0.703125 0.987983 
0.212500 0.712500 0.987644 
0.212500 0.721875 0.987300 
0.212500 0.731250 0.986949 
0.212500 0.740625 0.986592 
0.212500 0.750000 0.986229 
0.212500 0.759375 0.985860 
0.212500 0.768750 0.985484 
0.212500 0.778125 0.985102 
0.212500 0.787500 0.984714 
0.212500 0.796875 0.984319 
0.212500 0.806250 0.983917 
0.212500 0.815625 0.983509 
0.212500 0.825000 0.983094 
0.212500 0.834375 0.982672 
0.212500 0.843750 0.982243 
0.212500 0.853125 0.981808 
0.212500 0.862500 0.981365 
0.212500 0.871875 0.980915 
0.212500 0.881250 0.980458 
0.212500 0.890625 0.979994 
0.212500 0.900000 0.979522 
0.212500 0.909375 0.979043 
0.212500 0.918750 0.978556 
0.212500 0.928125 0.978061 
0.212500 0.937500 0.977559 
0.212500 0.946875 0.977049 
0.212500 0.956250 0.976531 
0.212500 0.965625 0.976005 
0.212500 0.975000 0.975471 
0.212500 0.984375 0.974929 
0.212500 0.993750 0.974378 
0.212500 1.003125 0.973819 
0.212500 1.012500 0.973252 
0.212500 1.021875 0.972676 
0.212500 1.031250 0.972091 
0.212500 1.040625 0.971497 
0.212500 1.050000 0.970894 
0.212500 1.059375 0.970282 
0.212500 1.068750 0.969661 
0.212500 1.078125 0.969031 
0.212500 1.087500 0.968391 
0.212500 1.096875 0.967742 
0.212500 1.106250 0.967083 
0.212500 1.115625 0.966414 
0.212500 1.125000 0.965735 
0.212500 1.134375 0.965046 
0.212500 1.143750 0.964347 
0.212500 1.153125 0.963638 
0.212500 1.162500 0.962918 
0.212500 1.171875 0.962187 
0.212500 1.181250 0.961446 
0.212500 1.190625 0.960693 
0.212500 1.200000 0.959930 
0.218750 0.009375 0.999955 
0.218750 0.018750 0.999932 
0.218750 0.028125 0.999906 
0.218750 0.037500 0.999877 
0.218750 0.046875 0.999845 
0.218750 0.056250 0.999810 
0.218750 0.065625 0.999772 
0.218750 0.075000 0.999731 
0.218750 0.084375 0.999686 
0.218750 0.093750 0.999639 
0.218750 0.103125 0.999588 
0.218750 0.112500 0.999534 
0.218750 0.121875 0.999477 
0.218750 0.131250 0.999416 
0.218750 0.140625 0.999352 
0.218750 0.150000 0.999285 
0.218750 0.159375 0.999215 
0.218750 0.168750 0.999141 
0.218750 0.178125 0.999064 
0.218750 0.187500 0.998983 
